date,Equity_MinVariance,Equity_MaxSharpe,Equity_RiskParity,Crypto_MinVariance,Crypto_MaxSharpe,Crypto_RiskParity,Combined_MinVariance,Combined_MaxSharpe,Combined_RiskParity,Combined_TwoStage_MinVariance,Combined_TwoStage_MaxSharpe
2021-01-29,-0.01046553315085899,-0.006497247458733881,-0.012522767663199298,0.03669170874183855,0.02378014079822992,0.02913476150151714,-0.010463146319864343,0.012832426417004402,-0.007522222245977733,-0.010465533150858986,0.013371225495089812
2021-02-01,0.0007049835365181792,0.0033181108176233336,0.007716776357261942,0.014063635325390783,0.021985310594800148,0.017510656074141793,0.0007194327701632195,0.01994383942908616,0.008653276788313883,0.0007049835365181805,0.014233257088521563
2021-02-02,0.006388646412370835,0.023522881738908624,0.015503947019874655,0.04792909197704902,0.05586293717470291,0.04103492747826436,0.006382332011129478,0.041626714248823415,0.018182627884963228,0.006388646412370841,0.042432865009256325
2021-02-03,-0.0022656109875392122,-0.012291277810760275,-0.0017134256284909264,0.05155686339169996,0.04630326422374962,0.047751609906478164,-0.002226295755721041,0.02494161225978256,0.003958348544133877,-0.002265610987539207,0.021970314962513025
2021-02-04,0.00232357291890827,-0.006193473533131022,0.007252956572157596,-0.016725091494729057,-0.022609014076202364,-0.01803250485091973,0.002347393437199444,-0.010788674626567655,0.004469872556497877,0.0023235729189082684,-0.01579202223257513
2021-02-05,0.014660753596376372,0.00326520342590885,0.007872515803509894,0.045258723728760594,0.04265984238765685,0.08201144833894913,0.014656175847530114,0.02780886532663453,0.016383405684485337,0.01466075359637638,0.02630016591034301
2021-02-08,0.003088272576188025,0.024967567466070574,0.009968136371090518,0.1716576937288866,0.15156374372108466,0.086233969797923,0.0030858275869033074,0.10082916738013802,0.0184827363498669,0.003088272576188044,0.098991298805216
2021-02-09,-0.0009031826367449571,-0.018733349822515493,-0.00279175064337808,0.03246085144382107,0.005400622266669372,0.0666793021856405,-0.0009159764725645989,0.002458862713210669,0.005353583715689879,-0.0009031826367449534,-0.004621654517614866
2021-02-10,-0.007094968443004527,0.0016857565230905865,7.695813125490822e-06,-0.022725036515752157,-0.01677110468040697,0.03735570560798606,-0.007108382393457718,-0.0004676711789979131,0.004365135071434932,-0.00709496844300453,-0.009106399887221898
2021-02-11,-0.0048660751067325075,0.0015976035020092158,-0.0012912288853074625,0.09814528193346957,0.07386987418013775,0.0802900393120756,-0.004869314594679383,0.04931046611698623,0.008170238029710055,-0.004866075106732497,0.04385688262250234
2021-02-12,0.004269114351578069,0.0021188870718836733,0.003938505266409478,-0.008992243784122465,0.03161935980298057,0.04891833315240546,0.004258908844019881,0.019906075526297203,0.009302382379430938,0.004269114351578068,0.01936850023101739
2021-02-16,-0.009076654500255058,-0.00382249188555488,-0.002948100612377957,0.024326352533774128,0.016804889028820175,-0.0007345866669720346,-0.009073988344525784,0.012881763889023517,-0.002782425160226009,-0.009076654500255054,0.00823881792810103
2021-02-17,0.0067978909881865526,-0.013361680256190365,0.002602112398183995,0.050096996157067974,0.051052005898515676,0.04340193746024082,0.006816284240013243,0.021241907238357952,0.007280290588584136,0.006797890988186558,0.024302501550336666
2021-02-18,-0.01121776886056311,-0.0007831401746317225,-0.004428814455774406,0.0007331084264809232,-0.006689984900933432,0.002638119686044109,-0.0112345994938293,-0.003838754983985833,-0.0035013846329770325,-0.011217768860563112,-0.004237009793892736
2021-02-19,-0.007262524438410563,-0.0011966486224561112,-0.0019349554891411262,0.08516284524312365,0.0701228884618618,0.05140706735313842,-0.007244158938141211,0.04086401105220162,0.00416457622035251,-0.007262524438410554,0.04050554498667091
2021-02-22,0.0016044896330491688,-0.018215357522278017,0.0001687201029581003,-0.06252199523974647,-0.05926872209773175,-0.06421944672739477,0.0016279788730389983,-0.043208942829855976,-0.007065200521959519,0.0016044896330491617,-0.042220215487180524
2021-02-23,-0.007141785974538242,-0.012076893806782087,-0.0008572742910968901,-0.116370140642243,-0.11610556989436717,-0.15635123768824433,-0.007127799879519339,-0.0753716679798504,-0.018821702713612623,-0.007141785974538255,-0.07290488244020167
2021-02-24,-0.0008769327905568691,0.016021458337532574,0.009601825465023165,0.02826413062413466,0.026229790578633252,0.03867851538800944,-0.0008624749826732282,0.022274860840857037,0.012941489995684492,-0.0008769327905568668,0.021990507842738646
2021-02-25,-0.009007470927405548,-0.03410953267875623,-0.016106852269089336,-0.0545728073915088,-0.05512746680529468,-0.05351323101344006,-0.009019319850925075,-0.055715879427634896,-0.02041611812951795,-0.009007470927405555,-0.046399208047407936
2021-02-26,-0.017449487670601463,0.004712547338268401,-0.01323365310912939,-0.013403867202665176,-0.0005948592515855416,-0.0008883747759912148,-0.01744480111758482,0.007956624635679756,-0.011916338243736179,-0.017449487670601463,0.0016091831519476642
2021-03-01,0.008967959585488888,0.018061469927987628,0.018041842317832943,0.08914352477506415,0.06917324279920048,0.0676672939154869,0.00896489734828503,0.048142196908471255,0.023488826352592418,0.008967959585488888,0.04436078403780149
2021-03-02,0.004962990239723064,-0.007065429701480382,-0.0015932150089720916,-0.023142822788809938,-0.03155316440250096,-0.01585898051261955,0.004966183744142698,-0.017032774777533254,-0.003140541524556317,0.004962990239723064,-0.019665474477126358
2021-03-03,-0.013203883050274564,-0.020899381388527666,-0.009710072546238764,0.043427793017591136,0.02877830325546617,0.03474984618578039,-0.01320698138522089,0.011040598065950893,-0.0045911558644351185,-0.013203883050274564,0.0046620295997519354
2021-03-04,-0.0027942265371895397,-0.018896109172841888,-0.00817029629037263,-0.020106705464722645,-0.048195692558280726,-0.015109676981434832,-0.002792255670568008,-0.029997083978521234,-0.008698290227502842,-0.002794226537189539,-0.033972067282961246
2021-03-05,0.01534561778321258,0.01374078244898105,0.017050711110627625,-0.0011335766541733343,0.015103548722325368,-0.008359744630048424,0.015344224865764882,0.019778123591366995,0.014200757173313004,0.01534561778321258,0.01444198720607779
2021-03-08,-0.005201969138818516,-0.027958354793924216,0.00024234708682277116,0.019553737528970598,0.011411382930088353,0.018169429010446166,-0.005199863161724476,-0.003860932690765881,0.002410308441147489,-0.005201969138818516,-0.0077008477527636164
2021-03-09,0.007205294646667952,0.018936132163949574,0.008575169044972016,0.043619832714102164,0.05288578128233246,0.042873778747247814,0.007205978581686286,0.035036987532416464,0.012221001358315293,0.007205294646667952,0.036404758977815956
2021-03-10,0.00956794307365259,0.0015946000925674154,0.008230933529347935,0.00660570196731294,-0.0019952270581161933,-0.026194472105582338,0.009563399869290196,0.003278146721776015,0.004328066545037216,0.009567943073652588,-0.0002525280059560474
2021-03-11,-0.00034953137837049144,0.01693467327586515,0.004835059173676909,0.023922330657402686,0.01836284815769407,0.0037705585725534506,-0.00035135715504929947,0.016224712434846425,0.004564529497433028,-0.0003495313783704917,0.017669533714293018
2021-03-12,0.005157543754121265,0.011788402640379943,0.006207633906128959,-0.01304499498252312,-0.027664878284339722,-0.018506258148773713,0.005158366632316679,-0.012749629708797415,0.003418328265092453,0.005157543754121265,-0.00851209114832845
2021-03-15,0.013651270811193519,-0.005994723039784238,0.007799266513365628,-0.047738524008883426,-0.045640950252018926,-0.03724432747655605,0.01365416864741235,-0.03549358818665245,0.002899833871894195,0.013651270811193519,-0.026394496402192137
2021-03-16,0.00511834730168979,0.002878315908796566,0.0023806638750968555,0.02043832583354902,0.061707538154335044,0.040922363645702176,0.0051232025799093864,0.03231582849822664,0.006673932512272587,0.00511834730168979,0.033148606054471834
2021-03-17,-0.010293701401509422,-0.0017062970746923346,-3.776687165299572e-05,0.03480651881936468,0.05262698823041554,0.030362337330228965,-0.010297617414999549,0.022199279003597555,0.0033543585341849853,-0.010293701401509422,0.026250630587700823
2021-03-18,-0.007886596336740605,-0.01195830250380574,-0.01165678333511204,-0.017463264150714846,-0.037393151313203,-0.02222993771220991,-0.007887322648299827,-0.020798641120020667,-0.01268006732903841,-0.007886596336740605,-0.025045680236905513
2021-03-19,-0.002350744833924751,-0.00281293807589369,-0.003936848586575628,0.01853153128004332,0.018047178546189997,0.019657954754209613,-0.002354587546851333,0.0078586535091002,-0.0013504250396515352,-0.0023507448339247505,0.00792053346292109
2021-03-22,0.009838272980443517,0.01058695188465627,0.007161019789841334,-0.04345927725965088,-0.052767403285528924,-0.031015601000786312,0.009839872117330407,-0.023026530052140275,0.002962875661416523,0.009838272980443517,-0.02201172339596258
2021-03-23,0.00034690259917576636,-0.00943438937546434,-0.005716135199172933,0.005533510358552236,0.005851251539776777,0.0068864585268629125,0.00034984166083180815,-0.0003164812012250466,-0.004291303468136207,0.00034690259917576636,-0.001569237195893509
2021-03-24,-0.006564915257878962,-0.005483053339462054,-0.004625318488639823,-0.04542942546543836,-0.04099701279947977,-0.06550706760569532,-0.006566879438619947,-0.023016448011947844,-0.011414346945529324,-0.006564915257878962,-0.02375658843040086
2021-03-25,0.0026301455247733237,0.008330994281337852,0.005897568454188809,-0.014319661253190133,-0.008359563832477709,-0.002133380579535624,0.002626780230999698,0.0034911730564433684,0.00506271755726387,0.0026301455247733237,-0.0002570512088737291
2021-03-26,0.017268797779054268,0.026070642856217713,0.01946195239160456,0.07978240600942621,0.0742944155525314,0.08791275836422024,0.01726931796364015,0.05257608351287744,0.027188156038549238,0.017268797779054268,0.05088395052402753
2021-03-29,0.010907795951857051,0.005740926948839437,0.003434466712314182,0.03260155074928336,0.02580105976995622,0.03816343327622138,0.010909284576758825,0.014829432517251176,0.0072792619989294,0.010907795951857051,0.016062770714197722
2021-03-30,-0.009065671863212228,0.005554082286818014,-0.005087325359588097,0.02004623674712608,0.015319362526335499,0.014177764505601069,-0.009065858286343502,0.009022623178584118,-0.003000765688784525,-0.009065671863212225,0.01057875973317744
2021-03-31,0.001582326900233571,0.003214097938766663,-0.0002942309310832177,0.05644602464195079,-0.002874151052264523,0.06953895160921535,0.0015814408885314235,0.0014601835329632795,0.007678072607925325,0.0015823269002335713,8.141903527146706e-05
2021-04-01,0.007911556271752749,0.008386872802596274,0.011161959017949318,-0.0011990189847187853,-0.0050090185791519465,0.02595332489810035,0.006882510438473504,0.0020045836745691795,0.012253935264625896,0.007817957867157466,0.004053086262987849
2021-04-05,0.011862961783423106,0.002714820061035117,0.008138193961401776,0.03682326674008979,0.012761125089308527,0.10195024425716374,0.012270158997766432,0.004615744711805909,0.016988760410823568,0.012119393968701002,0.005964961486013572
2021-04-06,0.00041529776820397246,-0.00021438775478674257,0.0005191368446704398,0.0016158847271750343,-0.012999259867951267,0.030903798885647073,-0.0007689478678096079,-0.00513845125304265,0.003211604164983328,0.00042763211820648947,-0.0043504997234265425
2021-04-07,-0.0007726197573597987,-0.0031142106107805833,-0.0012193822834240056,-0.031516895418883896,-0.04932126451380903,-0.07221032731390947,-0.002177072786738428,-0.01969164692936412,-0.007894138047030765,-0.0010884741432079558,-0.018062936494953285
2021-04-08,-0.00027757366511346504,0.0024357840523288633,-0.0010592363982905955,0.047752012045442355,0.04738968617809202,0.06469942677053646,0.0013176609093875037,0.020734933295047154,0.0051632655670489965,0.0002158630794748766,0.01697909516046074
2021-04-09,0.0036414559485614113,0.005746778285290518,0.002703259833034978,-0.013748950688953588,-0.00904523182653727,-0.02530324024478131,0.0029384444670123985,0.0010600501077711578,2.139590217483311e-05,0.0034627938695254695,0.0009613248585977614
2021-04-12,0.0014128871411978557,0.0028961886936634865,3.932977224550501e-05,-0.00226993915999232,0.008885868165495272,-0.00018805955863438785,0.002127788851777113,0.006828941593553382,0.00030113662546135027,0.0013750512574595493,0.004833946438322497
2021-04-13,0.0019970289553790654,-0.0034043319614828183,0.0028778921117475027,0.07648956439232038,0.0697338410969851,0.10669474695981918,0.003752181941055705,0.02400155647662948,0.012622402147016681,0.002762335456327241,0.020257044568055348
2021-04-14,-0.0026306806820821467,0.000610248843655199,0.00036191757556031665,-0.0022429140589231965,-0.0024157116028065877,0.026169809688266238,-0.003120973986370767,-0.0023503959602140375,0.002636455294989111,-0.0026266969229603284,-0.00036869807958808155
2021-04-15,0.007164887194097587,0.008296457742397467,0.011190095936922191,0.06576387248713658,0.0222521941291473,0.06375582249917297,0.009150574230176109,0.016358967720623913,0.016283364735065035,0.007766909720659219,0.012811363154785703
2021-04-16,0.0018256509805881205,-0.001298614703367083,0.0032179676630440172,0.02805821445936199,-0.029341602613153224,0.05364794915633768,0.0015915210716880544,-0.012709114955441211,0.007883690864804855,0.002095153840828873,-0.010370972792162854
2021-04-19,-0.0010175703639645108,-0.00167677761024153,-0.0036895490895512075,-0.0321175534657793,-0.026208513796237932,-0.060313428240669195,-0.0020787890324585508,-0.008691587117026405,-0.008962637422978962,-0.0013370791457181547,-0.00961318923425259
2021-04-20,0.0056773002853451136,-0.010974474561847478,-0.004044590188633685,0.014099894549377656,0.02228552845211574,0.03149619643140621,0.005989444801967543,0.0015699940205449047,-0.0007386257920199218,0.005763830648519144,-0.00021432809144228404
2021-04-21,0.004896262714449462,0.010409835828547648,0.008323618574364214,-0.048822401945328206,-0.048559220706316956,-0.040453629775317995,0.0039131119555120995,-0.00794102210566217,0.0036832862119089583,0.004344378649217396,-0.008667603378850053
2021-04-22,0.0007665594115790547,-0.011539132289886568,-0.007717321625352974,-0.03605997443145616,-0.04795397389161546,-0.04649937052470026,-0.0007367331525790972,-0.023144123648753654,-0.011478543013115261,0.00038821833898500246,-0.02331991983722112
2021-04-23,0.0026454029923339718,0.010180853417156384,0.0068238115242757694,-0.014307326289862029,-0.00881990189494756,-0.01727188226240446,0.0026060515960803616,0.007273274260820076,0.004708894829560621,0.0024712374353103193,0.004033803156194731
2021-04-26,-0.006802546750445216,0.005906609730733099,-0.0008711654112033183,0.11797907244445405,0.11348380312200133,0.14631297923433845,-0.004552138978763618,0.03922795998886646,0.012898948442290803,-0.005520590326106101,0.04070956381583017
2021-04-27,-0.004792617866916755,0.007735303553683691,-0.00026720236866085214,0.026107220208955104,0.03147304312571105,0.041900849671454604,-0.003858496575681117,0.02306823862989467,0.00370413044126224,-0.0044751652950717705,0.015414844489507324
2021-04-28,-0.000301229339211218,0.004630216736336292,-0.0014217794760657699,-0.00013545633675697945,-0.0010248523240632744,0.002351544255843349,-0.0005339675822801053,0.0041417764655148,-0.0012884341024216753,-0.00029952625371794286,0.00280071084709719
2021-04-29,0.008506172243666798,0.00849850614372061,0.008009007276568086,-0.019385152767854588,-0.02157116880626961,-0.011190945431848016,0.008268809336495334,-0.0006155246940920196,0.006284971876378439,0.00821962793119075,-0.001229517832811629
2021-04-30,-0.00117341225181626,-0.005906760984833988,-0.004592283933747379,0.07749970408435129,0.0712456937825654,0.07565803088502787,5.375795702770945e-05,0.019501520193739755,0.003026346637907379,-0.0003651561355656756,0.019053300308606247
2021-05-03,0.008009228243894648,0.0060152787793063284,0.006388695465162079,0.035657516488653576,0.015108603393486325,0.05871695809976698,0.008347189502989535,0.012396337179349423,0.010412475977750652,0.0083024388136771,0.00792182971714371
2021-05-04,-0.0045229887384164716,0.002311852963561543,-0.003654196803183526,-0.016302099676934398,-0.06864570009600987,-0.019562294864210163,-0.005755326428823008,-0.011083253301941803,-0.004846915689868372,-0.004647906411410866,-0.012565454849843869
2021-05-05,0.002169271644313476,0.005255808333456716,0.0032324179660115737,0.12375984806669019,0.10475350824284536,0.22341204347053834,0.004806940479245601,0.028326511293263502,0.02039614599054841,0.003458741787179913,0.026116982999881376
2021-05-06,0.00711986474515962,0.005167503806317135,0.008002354469226456,0.045682905001717226,0.01583075996138279,0.08992202290314913,0.007280795225876675,0.008726873237404838,0.014365412835901887,0.007528826446733034,0.007403214273656913
2021-05-07,0.0010395605331631587,0.009752768606433856,0.007591379444387112,-0.002210790601841017,0.010725993835949939,-0.03463103758618322,0.0006640558475971641,0.008469016954310796,0.0042473695769150825,0.0010050905037765018,0.009956819770643638
2021-05-10,0.004947795294461321,-0.0042951300096524024,-0.002093420799897605,-0.05243670627782792,-0.05213272594432718,-0.06368275295783771,0.0036569938885156056,-0.014486864249671685,-0.0069276841923962456,0.0043392316736779474,-0.014324994472086367
2021-05-11,-0.00870829096540315,-0.010149914014082256,-0.007404845824218695,0.0276748946664443,0.03298452334813452,0.11568871538043742,-0.0077149066457214205,-0.00059718076906969,0.0020755936329004245,-0.008322446659412997,-0.0011061367933964813
2021-05-12,-0.013831196984719966,-0.015282288301532733,-0.016427104866442287,-0.14823187427497464,-0.13105926961032263,-0.17541102336025105,-0.015742387035565575,-0.03946086335629705,-0.028498621683452532,-0.015256518466417596,-0.03955665677068913
2021-05-13,0.01208381728871296,0.012325175673264225,0.010190559105789167,0.022581406813842998,0.06378338289091649,0.05579286507106991,0.01224092365088319,0.026008778564505446,0.013696199473064254,0.012195144405196895,0.023114155215164408
2021-05-14,0.0030510424477358565,0.010768701415334987,0.010743178712218221,0.032058401930884495,0.012300170774367075,0.053290353904719395,0.003133577514011072,0.008922763258870026,0.013831129821786074,0.0033586659912494656,0.011089796775570858
2021-05-17,-0.0013134707877512294,0.005638963275511215,0.0011762130129361805,-0.061443070882617044,-0.07489516111746924,-0.06663000093015942,-0.00249551676294491,-0.012419682809188152,-0.004064235871844521,-0.0019511462253237028,-0.011246215347708468
2021-05-18,-0.004164184647257136,-0.00849167603531903,-0.006090318445536912,-0.010320558731590964,-0.011245524644110438,0.015418799189180273,-0.004053767961374036,-0.007779667490538797,-0.004515097301794696,-0.004229473099731353,-0.009069061410912694
2021-05-19,0.00045048624406163846,0.003693570820771498,-0.002903886901138765,-0.17896840241293685,-0.17690397783905804,-0.2941336645113304,-0.0036191218278587888,-0.042205279599272554,-0.02573560661071707,-0.0014522541392539578,-0.03417139500609512
2021-05-20,0.01015864923183243,0.00858304994791343,0.009850624117002058,0.12399908648131784,0.1302228951820383,0.14606892127821722,0.011848710188021843,0.033223470043721455,0.020244521135408394,0.01136592901619783,0.034086655158253557
2021-05-21,-0.001543009960346798,0.0017557995378446793,0.0007175547526128858,-0.09690417934289705,-0.10096561482260497,-0.13696342802119083,-0.0031736605389501484,-0.021585920702190207,-0.009855080460140952,-0.0025543167928802277,-0.019781274876006352
2021-05-24,-0.0014498730631946298,0.008789847700196574,0.004512271541357853,0.1635224980049429,0.13235757939553555,0.24820374242628462,0.0012267138680288271,0.03588977310239545,0.023208129640974882,0.0002996617539714934,0.034697663020328666
2021-05-25,-0.005477738718391771,-0.005455561664520766,-0.004821311090609785,0.0038036890294417735,-0.00425585358695587,0.004095734461730014,-0.005374427363901698,-0.005131971578515559,-0.004182871935054838,-0.005379309018359515,-0.00520402499806924
2021-05-26,0.0008049665490375151,0.004755232753139904,0.002448576160921867,0.030128389980152166,0.0539556697010111,0.06861659915458451,0.001637712039736235,0.015700921522139248,0.007543493652444997,0.001115941956125838,0.015070837131619658
2021-05-27,-0.004402224051672729,8.883068628939858e-05,-8.750146194926197e-05,-0.03182742731582103,-0.03575725119180966,-0.03520248768195418,-0.004896502281998412,-0.009092180180449907,-0.002840899219431334,-0.004693068801419752,-0.007426834257191594
2021-05-28,0.0014976816446894087,0.007776862828096101,0.0032032541867423915,-0.07504280147236596,-0.07472083160859795,-0.08461932031248633,0.00020259468268546605,-0.011070794874207035,-0.0035540610393368145,0.00068596851194492,-0.009520007499444108
2021-06-01,-0.004301630691414524,0.009825570012368993,0.0008717135362342946,-0.017228281951778987,-0.018167918457299058,-0.019316830590705027,-0.00435236745337521,0.002652767952237806,-0.0002739506918858941,-0.004301630691414524,0.006888042989357938
2021-06-02,0.0012040242731042343,-0.005468332772903386,0.0030489873329501284,0.024207581953861485,0.01813519713988527,0.017060537109823512,0.0013022662698856035,-0.0010972870325042497,0.003973863817127412,0.0012040242731042343,-0.002991470804364004
2021-06-03,0.00403364693640273,0.00468035918010569,0.0019328494076275113,0.04360738279744493,0.04118404343061444,0.036177773583787445,0.004245634927102809,0.00670116121898796,0.003942239184687309,0.00403364693640273,0.008510912811944778
2021-06-04,0.006124373237366244,0.00662067433581041,0.006799596520374835,-0.05909104360516772,-0.06394111906606606,-0.06856358514699543,0.005889652778611171,-0.002185475619773931,0.0024630146674200714,0.006124373237366244,-0.0007838038568495579
2021-06-07,-0.004157904393535243,-0.0005229456051624264,-0.0014572950157759133,-0.06455237905266473,-0.07065128744084481,-0.07945133229829862,-0.004491891772277986,-0.007417072977737149,-0.005910324935756099,-0.004157904393535243,-0.007881939088396442
2021-06-08,-0.00549823533050842,0.0001814042795445286,-0.003913824598514808,-0.0022658227686639656,-0.002131061181339629,-0.0016260845907887422,-0.005414878372449795,-0.0015094947766187915,-0.0037693168250076004,-0.00549823533050842,-6.125678745636702e-05
2021-06-09,0.004985659622685128,-0.015356059825850865,-0.00022065655449315783,0.11371420822258631,0.08467317967898821,0.06063451255222259,0.005148441908921535,-0.007116249071679466,0.003214021635698626,0.004985659622685128,-0.00485938326997629
2021-06-10,0.008376088379724093,-0.0031589017822781923,0.00550028190332477,-0.017864966143520032,-0.037657764398386064,-0.0441114722224702,0.00823400728807054,-0.008342538552723327,0.0026875584474974406,0.008376088379724093,-0.0067790772851552186
2021-06-11,0.0020092108964214856,0.0007459019254173489,-0.0003542404504329082,0.015522936851460901,-0.011485669162745914,-0.031175065959288758,0.0017745461610427229,-0.003343526742620761,-0.0021953760804264227,0.0020092108964214856,-0.0005376312306697318
2021-06-14,0.00034242288182415265,-0.008156894095012733,-0.00016571553330877286,0.02812498851830871,0.018398885782698063,0.013376760183446638,0.0003733527628784633,-0.0050564720278265815,0.0005764407708833818,0.00034242288182415265,-0.005370234579803204
2021-06-15,-0.004474704844256215,-0.005531010585831166,-0.0031748737818495633,0.004673899641810276,0.007928173126561144,0.012556045533610786,-0.004442462189548502,-0.0032872754389597593,-0.0022219371047128384,-0.004474704844256215,-0.004118656569801256
2021-06-16,-0.010994432410443154,-0.01013955287418922,-0.009385903446855746,-0.051043359122574156,-0.061467293740530116,-0.06854114154512903,-0.011226046349854328,-0.015103311732578348,-0.01270879126607478,-0.010994432410443154,-0.015525684938021037
2021-06-17,-0.00040685328183944305,-0.013741765969989014,-0.004579301562711814,-0.005872610898299275,-0.003056750626406289,0.008993513020403663,-0.0001403954768290969,-0.01287242664756475,-0.003644116023951524,-0.00040685328183944327,-0.012620522315520175
2021-06-18,-0.010728169102639733,-0.0071937082584481,-0.013973118724494445,-0.059460469976725515,-0.05494662620533008,-0.05776972362162126,-0.010955478612831592,-0.011036430354877629,-0.016518981888169863,-0.010728169102639733,-0.012204712408523537
2021-06-21,0.010382616981400913,0.020823322198042737,0.01449923098320268,-0.11528738145856951,-0.15232896545216326,-0.18304960062045622,0.00948143467342543,0.0023504151796627966,0.0032778068586436252,0.010382616981400914,0.002653399409755994
2021-06-22,-0.0008326268663211545,0.0018262650068441707,0.0005344556887826415,0.024102411308699855,-0.005760158440152606,-0.029499821889147484,-0.0010625161084135315,-0.0016558622241184071,-0.0013497339132923394,-0.0008326268663211545,0.001030175448098941
2021-06-23,-0.007403486308124226,-0.0010760173433037711,-0.005035576498564124,0.039018863446550166,0.06436750122260129,0.08104030668167231,-0.00704512844631304,0.0063013630133244205,-0.00010805711574492552,-0.007403486308124226,0.005791369137540627
2021-06-24,0.005185608461150624,0.011288041376339777,0.0063534817529243125,0.03151798045428822,0.046299527769877814,0.0589510402107618,0.005956864648254137,0.0154997489174504,0.009510925304768093,0.005185608461150625,0.014962009610353932
