date,Comm,Consumer,Energy,Financials,Healthcare,Industrials,Materials,RealEstate,Tech,Utilities
2020-02-20,0.010154,0.06387,0.2394,0.146484,0.195943,0.098072,0.058897,0.046494,0.041481,0.105786
2020-02-21,-0.064708,0.091046,0.072058,0.281672,0.020255,0.11363,0.095716,0.031531,-0.258961,0.228355
2020-02-24,-0.009024,-0.002158,-0.146638,0.081417,0.11284,0.070818,0.066211,0.048205,-0.009185,0.056411
2020-02-25,0.095812,0.163769,-0.033855,0.258161,0.19953,0.076177,0.075627,0.027293,0.019905,0.163803
2020-02-26,0.125587,0.097673,0.222822,0.163629,0.044877,0.116475,0.053241,0.023013,0.212002,0.095458
2020-02-27,0.13194,0.096109,0.08371,0.07106,0.038548,0.118581,0.056373,0.103515,-0.090316,0.297366
2020-02-28,-0.09631,-0.081064,0.086071,0.016808,-0.024808,0.0861,0.168682,-0.002708,0.150194,-0.03968
2020-03-02,0.097267,0.05836,0.039321,0.164584,0.194039,-0.002599,0.031938,0.10974,0.067866,0.229347
2020-03-03,0.040232,0.18419,0.054481,-0.083678,0.374186,0.052558,0.153088,0.106537,0.002538,0.00575
2020-03-04,0.101097,0.137624,0.220017,0.106318,0.425451,0.146314,0.23945,0.231763,0.395786,0.472569
2020-03-05,0.181035,0.078916,0.06623,0.078685,0.169326,0.110562,0.098302,0.278979,0.14698,0.074593
2020-03-06,0.146235,0.031069,-0.00736,-0.000391,0.192462,0.08322,0.006884,0.214728,0.044158,0.13833
2020-03-09,-0.01093,0.056119,-0.099567,0.209831,0.119738,-0.098977,0.10628,0.124561,-0.110207,-0.171963
2020-03-10,-0.044324,-0.015626,0.00847,0.113893,0.137508,-0.089503,0.059308,0.203895,0.272895,0.160708
2020-03-11,0.039811,-0.038428,0.032616,0.18409,0.246131,0.154785,0.060154,0.30446,0.077488,0.033673
2020-03-12,0.021616,0.049359,0.062688,0.007116,-0.147341,-0.17305,-0.062417,0.092697,-0.045709,0.001628
2020-03-13,0.078253,0.034737,0.208427,-0.199697,0.00796,0.04446,0.075802,0.139128,-0.011569,0.141035
2020-03-16,-0.012311,-0.136021,0.000691,-0.059331,0.004297,0.060705,-0.010592,0.049906,-0.105287,0.19956
2020-03-17,0.051866,0.051672,0.025996,-0.11708,0.3171,0.029185,0.044663,0.098041,0.121601,0.184487
2020-03-18,-0.026484,0.030064,0.018743,0.033417,0.187771,-0.004995,0.013887,0.021382,-0.10073,0.24911
2020-03-19,0.036518,0.021881,-0.022017,-0.16123,0.176382,0.068135,0.092128,0.130153,-0.107377,0.22974
2020-03-20,0.014683,0.046295,-0.106807,-0.059727,0.093082,0.128483,0.050302,0.049635,0.19086,0.165727
