date,Combined_MinVariance_Shrunk,Combined_MaxSharpe_Shrunk
2021-03-18,-0.007417636176890232,-0.02330876609406162
2021-03-19,-0.0020280221817984057,0.008797776285572496
2021-03-22,0.008909160891063639,-0.022722232181812255
2021-03-23,-0.0004290506671060538,-0.0007611442539453906
2021-03-24,-0.006197211041272453,-0.024496084688966777
2021-03-25,0.0019884765202439576,0.002697715074681639
2021-03-26,0.018219608299362283,0.05253315245849007
2021-03-29,0.01090358633437181,0.014841841621877896
2021-03-30,-0.009279350931614926,0.008434288176894896
2021-03-31,0.0008094737933679264,0.001451915223014108
2021-04-01,0.007411817033240941,0.0016003794408528628
2021-04-05,0.011716399545208336,0.005448401446126109
2021-04-06,-0.0009254609517300366,-0.005052067944643607
2021-04-07,-0.0026036257156835593,-0.02028446100291738
2021-04-08,0.0008210587952294979,0.020680529467276353
2021-04-09,0.0028921457087789657,0.0005372875583569514
2021-04-12,0.001825427499039673,0.007055297599298566
2021-04-13,0.004126085715171048,0.023923071856065587
2021-04-14,-0.0030084737324087138,-0.0017170704576622445
2021-04-15,0.009707378323345207,0.016820590979242055
2021-04-16,0.001803721900969332,-0.011491154890478295
2021-04-19,-0.0024835844966558914,-0.00959620519798231
2021-04-20,0.0054330227589907696,0.000996450540316298
2021-04-21,0.0038096907044145936,-0.00816882600035742
2021-04-22,-0.0016572512938737528,-0.023485776847630677
2021-04-23,0.002336109049685789,0.006886638619160021
2021-04-26,-0.0033758418074073294,0.03976634129606485
2021-04-27,-0.0040250519673759345,0.02221920083904292
2021-04-28,-0.0011783092411669443,0.0038189831627101906
2021-04-29,0.0069881016911336165,-0.000691796923683848
2021-04-30,0.00038530455322806226,0.019454687503942664
2021-05-03,0.008293393661369513,0.012395227969283917
2021-05-04,-0.006059184221565903,-0.012523664609775725
2021-05-05,0.004796816208895986,0.030120932758804002
2021-05-06,0.00761866907372516,0.009266463639659706
2021-05-07,0.0015162105029143714,0.008729428164265663
2021-05-10,0.004038818015701132,-0.015618222787299692
2021-05-11,-0.006928724276918698,0.00028258712113652556
2021-05-12,-0.01612622808097619,-0.041259105732706136
2021-05-13,0.012524656456440256,0.026688069824818188
2021-05-14,0.003249460627210012,0.009874900965521585
2021-05-17,-0.0017767263288039736,-0.013854546092524534
2021-05-18,-0.0037216499741075547,-0.008084058629509807
2021-05-19,-0.004366403004209924,-0.04439974751540289
2021-05-20,0.012187759171027455,0.035027292415445034
2021-05-21,-0.0035708414446117918,-0.022187537725467756
2021-05-24,0.0017859500409604708,0.03798301390765712
2021-05-25,-0.0055310982148913165,-0.004885510371026689
2021-05-26,0.0020048174054878385,0.016854328523199347
2021-05-27,-0.004993288616036854,-0.00858098350694599
2021-05-28,0.00026134169707760474,-0.012047222157391228
2021-06-01,-0.004494637052808239,0.004641995041345444
2021-06-02,0.0012161340898873216,-0.0019457667320267101
2021-06-03,0.004477736756732121,0.00779596610861919
2021-06-04,0.006026262983006587,-0.002421310492803716
2021-06-07,-0.003368108535681701,-0.008568478840487415
2021-06-08,-0.005263099737916724,-0.0011794473534372338
2021-06-09,0.004945476944850869,-0.006352437641350593
2021-06-10,0.007729436965141364,-0.008683101135141206
2021-06-11,0.0011025461778475726,-0.0026207887432037943
2021-06-14,0.0009534956091491008,-0.005715629998578952
2021-06-15,-0.0046723102375750905,-0.002972377422780456
2021-06-16,-0.011585952643315878,-0.01586663717984
2021-06-17,-0.00010032361506002964,-0.013138799016020712
2021-06-18,-0.011635752355713926,-0.012423172431375655
2021-06-21,0.009959047918461302,0.0002518438248086284
2021-06-22,-0.0012541336918146097,-0.0013139467005503533
2021-06-23,-0.006846059545684933,0.007218412527657252
2021-06-24,0.005829674301393103,0.016114905340541694
2021-06-25,0.011337029766808851,-0.009038488317976358
2021-06-28,0.00271457259259115,0.0011968859007411405
2021-06-29,-0.003069069295454511,0.019462393033507042
2021-06-30,0.006385921219623146,0.005264213338695563
2021-07-01,0.0033548917509465597,-0.000875593559454392
2021-07-02,0.005020691073497672,0.005164363758978172
2021-07-06,-0.001822912183019608,-0.0023201708221667347
2021-07-07,0.0024469153313649503,-0.00023921314647590871
2021-07-08,-0.005485189244259848,-0.013088220582602056
2021-07-09,0.007214678775952742,0.01807527855464238
2021-07-12,0.0027755723602183027,0.006111858671025286
2021-07-13,-0.002762342696602038,-0.012068968142204754
2021-07-14,0.003793896686201733,-0.0012142007023001414
2021-07-15,0.0011559819720572482,-0.005918623295597846
2021-07-16,-0.0014256005176999406,-0.014791658065415412
2021-07-19,-0.013695785949059982,-0.01423977790075677
2021-07-20,0.005809455832292677,0.013195573629047464
2021-07-21,-0.0007967099179491665,0.01487244283843393
2021-07-22,-0.0001433503647082156,0.002094635688194984
2021-07-23,0.010408984483093303,0.007936723508775782
2021-07-26,0.0008838018928356043,0.004555968753141272
2021-07-27,0.0014700201146397908,-0.004274541321791841
2021-07-28,-0.0005642756042679244,0.003450772782659527
2021-07-29,-9.6569017224668e-07,0.00812428838924022
2021-07-30,-0.0034477165774782366,-0.00018423964372779383
2021-08-02,-0.0006242506630923162,-0.003183696992933745
2021-08-03,0.0008334109024256578,0.006444166854479476
2021-08-04,-0.006864474706882092,-0.0009394062169276083
2021-08-05,0.004532930980272713,0.006745631643206093
2021-08-06,-0.0008067275307376752,0.003834633798712381
2021-08-09,0.0009510857818527469,0.009846875314101253
2021-08-10,0.004687327294393697,0.013668782526795698
2021-08-11,0.005340057428959198,0.00770606688643668
2021-08-12,0.0030979113347445126,0.005392991664024245
2021-08-13,0.004048284933366185,0.004526952790931452
2021-08-16,0.006432785526645743,-0.0017078457553598506
2021-08-17,0.0019131950281559022,-0.011515434305685357
2021-08-18,-0.01105064995791048,-0.004217378745914725
2021-08-19,0.0014971082651075449,-0.0014776345156201104
2021-08-20,0.004373715823400504,0.011266781968031003
2021-08-23,-0.0005043199069661053,0.00898979251160421
2021-08-24,-0.00474817953890038,7.247325608529878e-06
2021-08-25,-0.0026948520955357397,0.001498351275497288
2021-08-26,-0.005947147573424439,-0.009301606348207012
2021-08-27,0.002441041839284067,0.01374100339676117
2021-08-30,0.003361751570153003,0.000196410509827018
2021-08-31,0.003593632902787125,-0.001313251413120896
2021-09-01,0.000949985424124005,0.006160371337918117
2021-09-02,0.00576289515645573,0.004021033605105017
2021-09-03,-0.0015970951619213101,-0.002452363022763698
2021-09-07,-0.015302546163152863,-0.01758905304356006
2021-09-08,0.0055833687236988075,-0.0013821249609247616
2021-09-09,-0.010274226002565908,-0.005531085031590614
2021-09-10,-0.006903161653949322,-0.006254224948872993
2021-09-13,-0.0009731850013825892,-0.0062543932469416984
2021-09-14,-0.004578326789180686,-0.009593836043999965
2021-09-15,0.0024990201678683007,0.009547847572744902
2021-09-16,-0.005061636763116375,-0.0068508048960108595
2021-09-17,-0.009102036596772448,-0.018181419261265465
2021-09-20,-0.010594676143344528,-0.023660602511706524
2021-09-21,-0.004138307463169413,-0.006960554555947723
2021-09-22,0.001599420815970805,0.014831135092307133
2021-09-23,0.0034975684727119667,0.009309102564145005
2021-09-24,-0.0036594496388926917,-0.008819711430586694
2021-09-27,-0.0035316409043815306,-0.00420817872993424
2021-09-28,-0.006506705007451525,-0.00967780271421903
2021-09-29,0.008746620882307439,0.0003563414317853237
2021-09-30,-0.009149587547438028,-0.010969454101089744
2021-10-01,0.011522044933037946,0.01568287324220266
2021-10-04,0.001243119940150834,-0.008032393104409718
2021-10-05,0.0019668376402965926,0.009224227321418893
2021-10-06,0.003227746205832,0.00660827998368626
2021-10-07,0.008190655116469757,0.006233286613854449
2021-10-08,-0.004208440492432273,-0.0014865630647332244
2021-10-11,-0.008104505499463996,-0.0030538839441524228
2021-10-12,-0.0006384591925490117,0.007804878273717838
2021-10-13,0.0014541880913129493,0.009688865121219574
2021-10-14,0.009419267746520271,0.01728994689486272
2021-10-15,-0.0004358808777421622,0.002899512237965309
2021-10-18,-0.0023820495242401875,0.006837725899259895
2021-10-19,0.012664650632541009,0.001245102916245941
2021-10-20,0.010133651077484235,0.00553472058288991
2021-10-21,0.0059963333274562014,-0.004568493942577773
2021-10-22,0.0023801138953510118,0.009853075330698529
2021-10-25,0.0036153385914811415,0.011310694802629955
2021-10-26,0.0010518711262773612,0.009173046662199202
2021-10-27,-0.009842339337727105,-0.02436020448243695
2021-10-28,0.01565177034471782,0.022195953438819825
2021-10-29,-0.0018417130326369463,0.004738338065419026
2021-11-01,0.005353037708648586,0.0038999797966738146
2021-11-02,0.004410545548662266,0.009878538896929702
2021-11-03,0.0014915293171256431,-0.0017891055448773234
2021-11-04,0.0005978315893098124,0.0029811194457071287
2021-11-05,-0.009701179021725447,-0.013375743292725619
2021-11-08,0.0011220799073056753,0.011458368534751216
2021-11-09,0.0006912178953583207,-6.08254506476928e-05
2021-11-10,0.0008960913838266683,-0.008646651742451952
2021-11-11,0.0015125621563671073,0.006521826413007326
2021-11-12,0.0022271984621178758,0.0024914416924271014
2021-11-15,-0.0027475707826965503,0.0017763194700543654
2021-11-16,-0.004364077497152694,-0.006094420053519254
2021-11-17,-0.0028240808047723482,-0.0065553163053651735
2021-11-18,-0.0025409701299974503,0.005916187752721945
2021-11-19,-0.007301695273830482,-0.0069241844959988565
2021-11-22,0.0028565512941839096,0.0025014759585848517
2021-11-23,0.006487891148428388,0.012114485149280188
2021-11-24,-0.0008950143326751867,0.004090564470811079
2021-11-26,-0.014307293875894994,-0.031672266886367
2021-11-29,0.0002000510990071705,0.013798540239217193
2021-11-30,-0.02172633119293333,-0.017406598430230118
2021-12-01,-0.011554947668975427,-0.009627847697484091
2021-12-02,0.014566762504235942,0.027533997039006056
2021-12-03,0.007825666631811744,-0.010493607518354452
2021-12-06,0.010861486494214697,0.0077645439427165685
2021-12-07,0.004196095207866902,0.022029607364239374
2021-12-08,0.0011871962317256848,-0.00216067823722584
2021-12-09,-0.0036930969858230134,-0.010650682074737737
2021-12-10,0.007285297760936263,0.0037633677555559838
2021-12-13,0.005046953315005309,-0.010114990571741983
2021-12-14,-0.0011858757764391973,0.001035590144370599
2021-12-15,0.011958626604539887,0.020588000255099013
2021-12-16,0.010426505191652793,-0.0011824682844531384
2021-12-17,-0.011618723163694201,-0.015332615912353027
2021-12-20,0.0009132397501453019,-0.0053317578626906935
2021-12-21,0.0042990764867393855,0.010663887352744449
2021-12-22,0.006091158127159783,0.009847584097616673
2021-12-23,0.002235300375937474,0.003186157685420484
2021-12-27,0.011092191640525242,0.02094997233797191
2021-12-28,0.0043011664724823834,-0.005353854238140769
2021-12-29,0.0014374577558045137,0.0001427129595274394
2021-12-30,0.0006677294786053083,-0.003328309636728588
2021-12-31,-0.0013084111255589452,-0.0009661469960872375
2022-01-03,0.0018812380753122759,-0.008899936212636642
2022-01-04,0.00013312475271435946,-0.0001265827000800474
2022-01-05,-0.0033304043531221547,-0.009447528410013062
2022-01-06,-0.003946180908312164,0.0020611325448966966
2022-01-07,0.004488441677484568,-0.014971403262706816
2022-01-10,-0.002085295409480148,0.00157098956380065
2022-01-11,0.0032704141638166154,0.008056890646088258
2022-01-12,0.0014829035623199968,0.009735552370316414
2022-01-13,-0.002550216620459806,-0.013925942881890235
2022-01-14,-0.002502199798218148,0.0006840949960147608
2022-01-18,-0.008757271995999958,-0.011685582931490818
2022-01-19,-0.00011491509284557438,-0.012260677752655264
2022-01-20,-0.010677825320450423,-0.017441247041966392
2022-01-21,-0.004750205562777986,-0.013979901047690696
2022-01-24,-0.003962794207284306,-0.001683207830977178
2022-01-25,-0.004588155742989444,-0.00047147453221564877
2022-01-26,-0.015034679858701015,-0.008317378038053458
2022-01-27,-0.0002743202982567973,-0.0032778686606264756
2022-01-28,0.015766815418213648,0.031786731502316354
2022-01-31,0.010831436544365542,0.008291715427911343
2022-02-01,-0.0014562451608189511,0.00698259406861255
2022-02-02,0.010910089438466719,0.02401718490022072
2022-02-03,-0.006106857087582801,-0.0060610445663063835
2022-02-04,-0.00399966347235127,-0.0019047699219279862
2022-02-07,-0.00015272960658539687,0.005654057320662062
2022-02-08,-0.0006757646992330795,0.0024474408234458813
2022-02-09,0.006578237401467728,0.019735671439875712
2022-02-10,-0.016722058966969905,-0.01816200524509167
2022-02-11,-0.003989082171433565,-0.007357016032821016
2022-02-14,-0.006995399020777615,-0.007497353265399095
2022-02-15,0.0032532316517269603,0.004090456485013318
2022-02-16,-0.0016577961800228612,0.00038658786015344004
2022-02-17,-0.007378961759700945,-0.01423619682661325
2022-02-18,-0.005315135614914778,-0.008243724221311925
2022-02-22,-0.004413768865192644,-0.005549552529967936
2022-02-23,-0.004040404100152339,0.0043691851517456545
2022-02-24,-0.00012120360566918956,0.0018757237692740502
2022-02-25,0.026120526629261124,0.035996561849242756
2022-02-28,-0.005359891744576628,-0.001736623702411743
2022-03-01,-0.002669723083417639,0.004722446644913198
2022-03-02,0.012750371891520833,0.01787462342571597
2022-03-03,0.007628490927195458,0.0079533898786271
2022-03-04,0.0077268234827835465,0.008156293314405457
2022-03-07,-0.008414906104831567,-0.010732126409713147
2022-03-08,-0.012665880641193514,-0.021495046527951193
2022-03-09,0.005936363030119397,0.009755206792551466
2022-03-10,0.0013945967772923248,0.006836259861620626
2022-03-11,-0.005633970377025475,-0.007286924720955485
2022-03-14,-0.0055424819496692436,-0.007864939674146417
2022-03-15,0.008379990723215198,0.008718259110245749
2022-03-16,0.0064176157624524785,0.00717707195783917
2022-03-17,0.01145538768923206,0.01856515266161456
2022-03-18,0.00259910981545013,0.008587049817239862
2022-03-21,0.0026994271189773517,0.013825440233212383
2022-03-22,0.004628710174425225,0.006299835009255415
2022-03-23,-0.00872689128512709,0.0005113761942755128
2022-03-24,0.006342436986173332,0.017736217476598787
2022-03-25,0.00866399967043166,0.011113172534083131
2022-03-28,0.005612533963776527,0.0009423841318464284
2022-03-29,0.012392617024649749,0.008884939282600946
2022-03-30,0.0007194017723497243,0.0008582809219876688
2022-03-31,-0.009002906184387505,-0.011766524397248929
2022-04-01,0.008987824445065955,0.010456919670905932
2022-04-04,0.002489148872301549,-0.003406068231074912
2022-04-05,-0.00423035867874887,-0.0039431920047524344
2022-04-06,0.010959261044036151,0.012379946908215936
2022-04-07,0.003803368733680823,0.014841603249754889
2022-04-08,0.005901000994203175,0.004148086296467682
2022-04-11,-0.014055693452853506,-0.02699016334425055
2022-04-12,0.0018790117079930243,0.00484998744568715
2022-04-13,0.00551033861260379,-0.004865045841987908
2022-04-14,0.0014309319089950419,0.004332920195069016
2022-04-18,-0.004729551421103792,0.003166261903834449
2022-04-19,0.0083100643463557,-0.0016213976575239909
2022-04-20,0.0027787735073259634,0.004508545776604079
2022-04-21,-0.010903052479603617,-0.018081617225830526
2022-04-22,-0.016581270627624958,-0.02550540394133488
2022-04-25,-0.0012847529251708532,-0.007924361504954189
2022-04-26,-0.014729141313363435,-0.011869987291881512
2022-04-27,-0.0017641212886548834,0.0029066362066394106
2022-04-28,0.015304101800464731,0.020025571680408437
2022-04-29,-0.03208186784254551,-0.05290592662391822
2022-05-02,-0.00019149706027135052,-0.01214632351067342
2022-05-03,0.0033422178793362277,0.007683428082119426
2022-05-04,0.024129035941035375,0.018036210087487098
2022-05-05,-0.015079920705000941,-0.02285540246952087
2022-05-06,-0.005813477339152331,-0.0006257810090741231
2022-05-09,-0.015113670224031785,-0.05192297537953813
2022-05-10,-0.007563716317536927,-0.0070128247959415566
2022-05-11,0.006851916555588324,-0.0005937833718450058
2022-05-12,0.006752792545268385,0.005313286701616557
2022-05-13,0.010252049408923453,0.01661558420542899
2022-05-16,0.00629963274449861,0.0052849262048898695
2022-05-17,-0.0007587973462633247,0.0073928683576421125
2022-05-18,-0.02287253589237826,-0.03312627609832082
2022-05-19,-0.00476131987146362,0.00027371574753947526
2022-05-20,0.0028671339709718936,0.00278263240775879
2022-05-23,0.015690508102371194,0.017244957464422637
2022-05-24,0.00981544434491296,0.003712736565515136
2022-05-25,0.00592593371051488,0.010433722214837005
2022-05-26,0.0049160294989500555,0.009427058334844241
2022-05-27,0.011287409492072627,0.01908587908124132
2022-05-31,-0.009574322114529774,-0.016211671273688572
2022-06-01,-0.005983816938940235,0.0009816844139741503
2022-06-02,0.003448518416633693,0.0015433020643377425
2022-06-03,-0.005179999428007259,0.0026552814622343135
2022-06-06,-0.0035439818113495074,-0.0030172010719456666
2022-06-07,0.0070877414009047485,0.013808334637566156
2022-06-08,-0.01016531513071494,-0.007943224149904164
2022-06-09,-0.022302506283800337,-0.024976028476354314
2022-06-10,-0.009736597234472934,-0.012686291837937878
2022-06-13,-0.033666832872107116,-0.04192372281513321
2022-06-14,-0.013781143951117264,-0.007399991984366387
2022-06-15,0.003067044962219977,-0.004961400174514446
2022-06-16,-0.009180496943272495,-0.02166468265800238
2022-06-17,-0.003805562214721658,-0.020705731617105726
2022-06-21,0.022328849865014287,0.03605041553101528
2022-06-22,0.0026344962700620735,-0.0045092699608615125
2022-06-23,0.012973509205397705,0.002795815690377693
2022-06-24,0.014164818515134583,0.01852446535903065
2022-06-27,-0.0027435735575099636,0.012295658187236672
2022-06-28,-0.0090111295295753,0.0018893676586506005
2022-06-29,0.0005278197897689329,-0.006734243809711339
2022-06-30,-0.007631819922402396,-0.006566039398149683
2022-07-01,0.015140573027755917,0.014047655050781743
2022-07-05,-0.003992856229486991,-0.01315576516114998
2022-07-06,0.001334399325618535,-0.0032161742514768277
2022-07-07,0.0024049686271676567,0.004271199336851394
2022-07-08,-0.0025137774401806368,0.00016073427485885274
2022-07-11,-0.0003658022136106751,7.056501315201341e-05
2022-07-12,-0.005555862888344141,-0.008586759585967368
2022-07-13,-0.0017920666166791454,-0.0029432834730837194
2022-07-14,-0.004325678044192818,-0.002426497516210636
2022-07-15,0.01061461384701532,0.015973483952531967
2022-07-18,-0.011687881600297857,-0.011266940887337162
2022-07-19,0.013565100844740639,0.011371159707535812
2022-07-20,-0.006129489074169216,-0.007944389663411865
2022-07-21,0.003900138572432871,-0.003739839820375622
2022-07-22,0.00015983776979188434,0.00287515272883576
2022-07-25,-0.0035384580438164734,0.01815572280419122
2022-07-26,-0.003883204615844474,0.0007064855461839858
2022-07-27,0.004012474936937621,0.002733520298452543
2022-07-28,0.008493628777084133,0.004618705746415837
2022-07-29,0.003064986137258519,0.0010400914098943233
2022-08-01,-0.004846155791262236,-0.012677096171674514
2022-08-02,-0.005550289000238944,-0.005945836471753765
2022-08-03,0.01272830674108897,-0.010069728973974321
2022-08-04,-0.006684481307326069,-0.017450596515940595
2022-08-05,-0.004378972669322478,0.0051901193425587695
2022-08-08,0.004311938279342009,0.007247666841300678
2022-08-09,0.0021080966152930997,0.014702459858769595
2022-08-10,0.01148147513563518,0.0035033817094309097
2022-08-11,-0.001262339509657171,0.013577272948774114
2022-08-12,0.01458912524708731,0.006431197989393629
2022-08-15,0.010881009130031587,-0.007901977216101759
2022-08-16,0.012422626962518772,0.00017432698149102152
2022-08-17,-0.006304676083257419,-0.0009401945502503371
2022-08-18,-0.0024084832946139273,0.011257036570411313
2022-08-19,-0.004608133141838609,0.017777749770941202
2022-08-22,-0.01409243257265129,-0.013949941668032975
2022-08-23,-0.004719091970833721,0.015567546487236584
2022-08-24,0.0002850969159487259,0.002647955827729945
2022-08-25,0.006360920838758793,0.005461936149663711
2022-08-26,-0.01849417173733573,-0.013527592841792935
2022-08-29,-0.004185621917513524,0.005077520628594024
2022-08-30,-0.008419835152229146,-0.01858131279000693
2022-08-31,-0.002811636525273521,-0.011138751592813507
2022-09-01,0.011828336211745411,-0.0016966582256683713
2022-09-02,-0.009435413674765764,0.00042679517154752466
2022-09-06,-0.002321210076599127,-0.008055424246938284
2022-09-07,0.016536396602963126,0.0006520177576424058
2022-09-08,0.002468378336213016,-0.00017963504501293818
2022-09-09,0.00921807064629149,0.012665241402209308
2022-09-12,0.008391015239883805,0.009090412160640132
2022-09-13,-0.029961581877865677,-0.02391105596770477
2022-09-14,0.005955222772663177,0.021388781315154627
2022-09-15,-0.010670156487943696,-0.019390689047760756
2022-09-16,0.0006863150501984855,-0.006273570136927658
2022-09-19,0.0037562025029109986,0.0036553442923568523
2022-09-20,-0.013439499748592541,-0.008840589376228837
2022-09-21,-0.012931620055296203,-0.015401592103605892
2022-09-22,0.002982448610058703,-0.0007853627810351524
2022-09-23,-0.01647366126327422,-0.03483175728020343
2022-09-26,-0.01056397142926534,-0.017944327388767375
2022-09-27,-0.0059759366245993205,-0.002082842102829882
2022-09-28,0.02189520056046306,0.029802088880372182
2022-09-29,-0.0164542407807686,-0.012760220947773378
2022-09-30,-0.01685449168637435,-0.01765787233473868
2022-10-03,0.025826730481680923,0.0368384765476695
2022-10-04,0.021222309444993055,0.02861557247616532
2022-10-05,-0.004173350837721074,0.01208353749120988
2022-10-06,-0.00813514938040409,0.0006705925563673179
2022-10-07,-0.014543842038496792,-0.009950556037489509
2022-10-10,0.0012974334136406094,-0.01630951688923045
2022-10-11,0.014517543066084916,0.005625573607921479
2022-10-12,-0.004785846269524635,-0.0024856962772058125
2022-10-13,0.01963856597351473,0.03650066200120148
2022-10-14,-0.011539143926835464,-0.010426096928377615
2022-10-17,0.01201915283051199,0.010902944397228592
2022-10-18,0.010806871921505836,0.004209980843038277
2022-10-19,-0.00779172229739865,0.0020447764793148225
2022-10-20,-0.002982498800167928,0.000558192888261589
2022-10-21,0.020467117017834616,0.028686597847347714
2022-10-24,0.017038882488230794,0.012946402518759472
2022-10-25,0.008749323547980517,-0.0008495775072427175
2022-10-26,0.012100604290650926,0.01595006313617022
2022-10-27,0.0012074096915263757,0.0026786702597033237
2022-10-28,0.022252523980074143,-0.01412235995098957
2022-10-31,-0.007533484300597801,-0.0010770122034816855
2022-11-01,-0.001258451394696677,0.007881460002178505
2022-11-02,-0.011576396357826452,-0.017930653760124725
2022-11-03,-0.004560953151249083,0.002365754819076017
2022-11-04,0.014414185663406076,0.010833114037139168
2022-11-07,0.012812081816073535,0.022152744564003166
2022-11-08,0.00931438801339438,0.019371427793444147
2022-11-09,-0.012676003482395545,-0.026287606909122775
2022-11-10,0.023707796736855094,0.013087596876976193
2022-11-11,-0.004574950656347984,0.006238302934579052
2022-11-14,-0.0020050102534896383,0.0022039552575842188
2022-11-15,0.007381789827216447,0.003137245325475714
2022-11-16,-0.0010315628177122594,-0.005883951550818568
2022-11-17,0.0038815594877083023,0.005535206582001985
2022-11-18,0.008633435687618776,0.001102153263350861
2022-11-21,0.0036751305566196843,-0.0008854160529168215
2022-11-22,0.00954307193698561,0.015322224896088244
2022-11-23,-0.000505574774794924,-0.009031502655368843
2022-11-25,0.0009130555566626705,-0.0007067990444377837
2022-11-28,-0.010081600171793416,-0.014895478137937766
2022-11-29,0.0032030217847566216,0.0031384781387208322
2022-11-30,0.017638803921855767,0.013860317498907922
2022-12-01,0.0011326996079218416,-0.0028419849851598444
2022-12-02,0.002859393123849114,-0.0005839146750798475
2022-12-05,-0.00847318122592483,-0.00804964681103145
2022-12-06,-0.010205178837831654,-0.013147012835481732
2022-12-07,0.0028594972955689555,0.006176577680835705
2022-12-08,0.004534001548233762,0.0024181966183804754
2022-12-09,-0.015757159082004892,-0.017856539135480635
2022-12-12,0.006989629012629971,0.006630809561797327
2022-12-13,0.0034955007210321094,0.0035739182891434524
2022-12-14,-0.0001270606506672946,0.0016714671857534853
2022-12-15,-0.015397919177091091,-0.014731996477615895
2022-12-16,-0.006102778601079956,-0.0031907867019489162
2022-12-19,-0.0014111990770268713,0.00011621376668667882
2022-12-20,0.0009642074182873788,0.0015743175451408992
2022-12-21,0.011476139761630724,0.011355473959616556
2022-12-22,-0.004546894001579126,-0.006631124627014461
2022-12-23,0.0046810267131097505,0.00837029117297871
2022-12-27,0.0015882293368029213,0.003407731674685538
2022-12-28,-0.010114499424458342,-0.012094584460586142
2022-12-29,0.006600521115414393,0.002785091737232558
2022-12-30,-5.6140173456090895e-05,0.002279929316778204
2023-01-03,0.0008820664029866479,-0.010992555355599967
2023-01-04,0.008800204136290752,0.006344619624502796
2023-01-05,0.0011822362745765962,0.016071311535651625
2023-01-06,0.01507313132733465,0.013738167039292204
2023-01-09,-0.01630347924296828,-0.02814324445522635
2023-01-10,0.0024171106214214166,0.007236607566460454
2023-01-11,0.0026739815237577106,0.003988899092316877
2023-01-12,-0.0028292109668387436,0.00973145899882147
2023-01-13,0.0027233366010609283,0.0019362964962633125
2023-01-17,-0.006730365962712297,-0.01128202338636887
2023-01-18,-0.01750731548827321,-0.01565429362636951
2023-01-19,-0.001478084554124624,0.008902958999740503
2023-01-20,0.008740101554532429,0.006840868071253276
2023-01-23,0.0025595858993428208,-0.002697776179729875
2023-01-24,-0.0023412477592731806,-0.008064152209330459
2023-01-25,-0.0007206436052784483,-0.0015117367116395024
2023-01-26,-0.00010256344224864045,0.004451210708193176
2023-01-27,-0.005539377313697847,-0.013728293141228911
2023-01-30,-0.0036522640382169944,-0.004686365035706265
2023-01-31,0.007821130206327053,0.013919167111421292
2023-02-01,-0.01736118141732243,0.0008608381735413975
2023-02-02,-0.011547032886864584,-0.02514370847221754
